333	NOTCH2	1	120464856	120465072
334	NOTCH2	1	120465256	120465404
335	NOTCH2	1	120466257	120466610
336	NOTCH2	1	120467925	120468436
337	NOTCH2	1	120469119	120469237
338	NOTCH2	1	120471596	120471838
339	NOTCH2	1	120478092	120478230
340	NOTCH2	1	120479902	120480092
341	NOTCH2	1	120480477	120480636
342	NOTCH2	1	120483175	120483382
343	NOTCH2	1	120484146	120484380
344	NOTCH2	1	120491034	120491192
345	NOTCH2	1	120491627	120491752
346	NOTCH2	1	120493344	120493463
347	NOTCH2	1	120496163	120496314
348	NOTCH2	1	120497660	120497858
349	NOTCH2	1	120502012	120502128
350	NOTCH2	1	120506194	120506433
351	NOTCH2	1	120508073	120508192
352	NOTCH2	1	120508996	120509115
353	NOTCH2	1	120510053	120510247
354	NOTCH2	1	120510697	120510858
355	NOTCH2	1	120512131	120512370
356	NOTCH2	1	120529580	120529708
357	NOTCH2	1	120539617	120539958
358	NOTCH2	1	120547949	120548214
359	NOTCH2	1	120572526	120572613
360	NOTCH2	1	120611945	120612023
361	HIST2H3D	1	149784823	149785239
362	HIST2H3C	1	149812316	149812732
363	MCL1	1	150549848	150549970
364	MCL1	1	150550717	150550970
365	MCL1	1	150551316	150552009
366	RIT1	1	155870176	155870412
367	RIT1	1	155874099	155874296
368	RIT1	1	155874519	155874598
369	RIT1	1	155880238	155880300
370	RIT1	1	155880444	155880555
371	NTRK1	1	156830724	156830941
372	NTRK1	1	156834143	156834223
373	NTRK1	1	156834517	156834594
374	NTRK1	1	156836699	156836773
375	NTRK1	1	156837893	156838044
376	NTRK1	1	156838294	156838442
377	NTRK1	1	156841412	156841550
378	NTRK1	1	156843422	156843754
379	NTRK1	1	156844172	156844195
380	NTRK1	1	156844360	156844421
381	NTRK1	1	156844695	156844803
382	NTRK1	1	156845309	156845461
383	NTRK1	1	156845869	156846005
384	NTRK1	1	156846189	156846367
385	NTRK1	1	156848911	156849157
386	NTRK1	1	156849788	156849952
387	NTRK1	1	156851246	156851437
388	SDHC	1	161284193	161284218
389	SDHC	1	161293401	161293463
390	SDHC	1	161298183	161298290
391	SDHC	1	161310381	161310448
392	SDHC	1	161326464	161326633
393	SDHC	1	161332116	161332226
394	DDR2	1	162688851	162688938
395	DDR2	1	162722882	162722990
396	DDR2	1	162724411	162724648
397	DDR2	1	162724943	162725096
398	DDR2	1	162725451	162725562
399	DDR2	1	162729583	162729772
400	DDR2	1	162730998	162731247
401	DDR2	1	162735788	162735856
402	DDR2	1	162737016	162737152
403	DDR2	1	162740089	162740305
404	DDR2	1	162741811	162742040
405	DDR2	1	162743256	162743389
406	DDR2	1	162745439	162745636
407	DDR2	1	162745923	162746163
408	DDR2	1	162748367	162748522
409	DDR2	1	162749899	162750039
410	NUF2	1	163295839	163295967
411	NUF2	1	163297275	163297355
412	NUF2	1	163298015	163298097
413	NUF2	1	163298633	163298700
414	NUF2	1	163306538	163306641
415	NUF2	1	163307807	163307886
416	NUF2	1	163309168	163309270
417	NUF2	1	163310151	163310219
418	NUF2	1	163313520	163313663
419	NUF2	1	163315465	163315611
420	NUF2	1	163317550	163317731
421	NUF2	1	163318732	163318873
422	NUF2	1	163325122	163325262
423	RFWD2	1	175914286	175914309
424	RFWD2	1	175916328	175916378
425	RFWD2	1	175956076	175956242
426	RFWD2	1	175957421	175957551
427	RFWD2	1	175958495	175958618
428	RFWD2	1	175996705	175996827
429	RFWD2	1	176012319	176012406
430	RFWD2	1	176012843	176012957
431	RFWD2	1	176015314	176015463
432	RFWD2	1	176050285	176050426
433	RFWD2	1	176054909	176055029
434	RFWD2	1	176085757	176085820
435	RFWD2	1	176104143	176104225
436	RFWD2	1	176105621	176105686
437	RFWD2	1	176118139	176118213
438	RFWD2	1	176132002	176132127
439	RFWD2	1	176132948	176133030
440	RFWD2	1	176145043	176145146
441	RFWD2	1	176153766	176153831
442	RFWD2	1	176175705	176176117
443	CDC73	1	193091328	193091464
444	CDC73	1	193094239	193094350
445	CDC73	1	193099301	193099376
446	CDC73	1	193104518	193104586
447	CDC73	1	193104664	193104722
448	CDC73	1	193107212	193107306
449	CDC73	1	193110977	193111199
450	CDC73	1	193116994	193117098
451	CDC73	1	193119431	193119515
452	CDC73	1	193121507	193121577
453	CDC73	1	193172922	193172985
454	CDC73	1	193181192	193181233
455	CDC73	1	193181517	193181610
456	CDC73	1	193202120	193202287
457	CDC73	1	193205383	193205489
458	CDC73	1	193218857	193219004
459	CDC73	1	193219803	193219845
460	ELF3	1	201980262	201980430
461	ELF3	1	201981082	201981309
462	ELF3	1	201981469	201981567
463	ELF3	1	201981765	201981890
464	ELF3	1	201982072	201982167
465	ELF3	1	201982307	201982429
466	ELF3	1	201982954	201983155
467	ELF3	1	201984334	201984454
468	MDM4	1	204494644	204494727
469	MDM4	1	204495485	204495565
470	MDM4	1	204499809	204499948
471	MDM4	1	204501316	204501377
472	MDM4	1	204506555	204506628
473	MDM4	1	204507334	204507439
474	MDM4	1	204511909	204512075
475	MDM4	1	204513660	204513815
476	MDM4	1	204515922	204516008
477	MDM4	1	204518238	204518813
478	IKBKE	1	206646568	206646660
479	IKBKE	1	206647671	206647817
480	IKBKE	1	206648205	206648340
481	IKBKE	1	206649521	206649708
482	IKBKE	1	206650018	206650184
483	IKBKE	1	206651089	206651205
484	IKBKE	1	206651500	206651685
485	IKBKE	1	206652283	206652479
486	IKBKE	1	206653210	206653280
487	IKBKE	1	206653362	206653459
488	IKBKE	1	206653787	206653879
489	IKBKE	1	206658331	206658412
490	IKBKE	1	206658528	206658646
491	IKBKE	1	206661248	206661330
492	IKBKE	1	206664149	206664194
493	IKBKE	1	206664978	206665085
494	IKBKE	1	206666353	206666455
495	IKBKE	1	206666596	206666714
496	IKBKE	1	206667250	206667327
497	IKBKE	1	206669442	206669481
498	IL10	1	206941978	206942076
499	IL10	1	206943171	206943242
500	IL10	1	206944249	206944407
501	IL10	1	206944698	206944763
502	IL10	1	206945613	206945783
503	H3F3A	1	226252050	226252183
504	H3F3A	1	226253354	226253513
505	H3F3A	1	226259049	226259183
506	PARP1	1	226549158	226549245
507	PARP1	1	226549667	226549787
508	PARP1	1	226550797	226550864
509	PARP1	1	226551641	226551774
510	PARP1	1	226552700	226552858
511	PARP1	1	226553652	226553756
512	PARP1	1	226555178	226555312
513	PARP1	1	226555897	226556025
514	PARP1	1	226558132	226558221
515	PARP1	1	226561924	226562058
516	PARP1	1	226564806	226565007
517	PARP1	1	226566840	226566978
518	PARP1	1	226567271	226567345
519	PARP1	1	226567620	226567868
520	PARP1	1	226568766	226568912
521	PARP1	1	226570734	226570887
522	PARP1	1	226573202	226573384
523	PARP1	1	226574024	226574146
524	PARP1	1	226576354	226576459
525	PARP1	1	226578108	226578328
526	PARP1	1	226579897	226580018
527	PARP1	1	226589912	226590083
528	PARP1	1	226595508	226595633
529	HIST3H3	1	228612613	228613029
530	FH	1	241661125	241661273
531	FH	1	241663734	241663893
532	FH	1	241665740	241665873
533	FH	1	241667339	241667548
534	FH	1	241669300	241669471
535	FH	1	241671900	241672088
536	FH	1	241675264	241675446
537	FH	1	241676900	241677016
538	FH	1	241680479	241680619
539	FH	1	241682888	241683025
540	AKT3	1	243668548	243668639
541	AKT3	1	243675623	243675731
542	AKT3	1	243708809	243708902
543	AKT3	1	243716028	243716248
544	AKT3	1	243727019	243727153
545	AKT3	1	243736225	243736353
546	AKT3	1	243776970	243777044
547	AKT3	1	243778395	243778466
548	AKT3	1	243800910	243801047
549	AKT3	1	243809192	243809342
550	AKT3	1	243828071	243828188
551	AKT3	1	243858890	243859021
552	AKT3	1	244006424	244006475
553	SMYD3	1	245912862	245912969
554	SMYD3	1	245927340	245927454
555	SMYD3	1	246021795	246021975
556	SMYD3	1	246027098	246027191
557	SMYD3	1	246078829	246078945
558	SMYD3	1	246091230	246091338
559	SMYD3	1	246093169	246093242
560	SMYD3	1	246490500	246490642
561	SMYD3	1	246493779	246493842
562	SMYD3	1	246498666	246498779
563	SMYD3	1	246518330	246518399
564	SMYD3	1	246670353	246670522
565	MYCN	2	16082184	16082979
566	MYCN	2	16085612	16086222
567	DNMT3A	2	25457145	25457292
568	DNMT3A	2	25458573	25458697
569	DNMT3A	2	25459802	25459877
570	DNMT3A	2	25461996	25462087
571	DNMT3A	2	25463168	25463322
572	DNMT3A	2	25463506	25463602
573	DNMT3A	2	25464428	25464579
574	DNMT3A	2	25466764	25466854
575	DNMT3A	2	25467021	25467210
576	DNMT3A	2	25467406	25467524
577	DNMT3A	2	25468119	25468204
578	DNMT3A	2	25468886	25468936
579	DNMT3A	2	25469026	25469181
580	DNMT3A	2	25469486	25469648
581	DNMT3A	2	25469917	25470030
582	DNMT3A	2	25470457	25470621
583	DNMT3A	2	25470903	25471124
584	DNMT3A	2	25497807	25497959
585	DNMT3A	2	25498366	25498415
586	DNMT3A	2	25505307	25505583
587	DNMT3A	2	25523005	25523115
588	DNMT3A	2	25536779	25536856
589	ASXL2	2	25964895	25967348
590	ASXL2	2	25972562	25973285
591	ASXL2	2	25976400	25976511
592	ASXL2	2	25978884	25978986
593	ASXL2	2	25982348	25982517
594	ASXL2	2	25990449	25990598
595	ASXL2	2	25991608	25991740
596	ASXL2	2	25994306	25994412
597	ASXL2	2	26022251	26022407
598	ASXL2	2	26029095	26029212
599	ASXL2	2	26068347	26068435
600	ASXL2	2	26101032	26101094
601	CENPA	2	27009062	27009167
602	CENPA	2	27014996	27015111
603	CENPA	2	27015621	27015704
604	CENPA	2	27016010	27016150
605	ALK	2	29416087	29416791
606	ALK	2	29419633	29419729
607	ALK	2	29420405	29420545
608	ALK	2	29430034	29430141
609	ALK	2	29432649	29432747
610	ALK	2	29436847	29436950
611	ALK	2	29443569	29443704
612	ALK	2	29445207	29445277
613	ALK	2	29445380	29445476
614	ALK	2	29446205	29446397
615	ALK	2	29448324	29448434
616	ALK	2	29449785	29449943
617	ALK	2	29450437	29450541
618	ALK	2	29451747	29451935
619	ALK	2	29455167	29455317
620	ALK	2	29456428	29456565
621	ALK	2	29462543	29462699
622	ALK	2	29473968	29474136
623	ALK	2	29497962	29498096
624	ALK	2	29498265	29498365
625	ALK	2	29519751	29519926
626	ALK	2	29541167	29541273
627	ALK	2	29543614	29543751
628	ALK	2	29551213	29551350
629	ALK	2	29606595	29606728
630	ALK	2	29754778	29754985
631	ALK	2	29917713	29917883
632	ALK	2	29940441	29940566
633	ALK	2	30142856	30143528
634	SOS1	2	39212962	39213459
635	SOS1	2	39214611	39214735
636	SOS1	2	39216408	39216458
637	SOS1	2	39222261	39222531
638	SOS1	2	39224060	39224182
639	SOS1	2	39224391	39224569
640	SOS1	2	39233550	39233673
641	SOS1	2	39234169	39234337
642	SOS1	2	39237722	39237847
643	SOS1	2	39239264	39239492
644	SOS1	2	39240598	39240707
645	SOS1	2	39241005	39241133
646	SOS1	2	39241903	39241990
647	SOS1	2	39249708	39250369
648	SOS1	2	39251148	39251281
649	SOS1	2	39262350	39262454
650	SOS1	2	39262528	39262644
651	SOS1	2	39278282	39278431
652	SOS1	2	39281752	39281967
653	SOS1	2	39283840	39284010
654	SOS1	2	39285811	39285948
655	SOS1	2	39294766	39294897
656	SOS1	2	39347474	39347566
657	EPAS1	2	46525048	46525079
658	EPAS1	2	46574009	46574205
659	EPAS1	2	46583287	46583444
660	EPAS1	2	46583860	46583950
661	EPAS1	2	46587774	46587898
662	EPAS1	2	46588021	46588232
663	EPAS1	2	46596963	46597075
664	EPAS1	2	46602826	46602979
665	EPAS1	2	46603675	46603895
666	EPAS1	2	46605030	46605229
667	EPAS1	2	46605793	46605909
668	EPAS1	2	46607363	46607859
669	EPAS1	2	46608732	46608864
670	EPAS1	2	46609111	46609231
671	EPAS1	2	46609561	46609740
672	EPAS1	2	46611645	46611802
673	EPCAM	2	47596642	47596723
674	EPCAM	2	47600599	47600712
675	EPCAM	2	47600944	47601190
676	EPCAM	2	47602370	47602441
677	EPCAM	2	47604150	47604219
678	EPCAM	2	47606089	47606196
679	EPCAM	2	47606905	47607111
680	EPCAM	2	47612302	47612352
681	EPCAM	2	47613708	47613755
682	MSH2	2	47630328	47630544
683	MSH2	2	47635537	47635697
684	MSH2	2	47637230	47637514
685	MSH2	2	47639550	47639702
686	MSH2	2	47641405	47641560
687	MSH2	2	47643432	47643571
688	MSH2	2	47656878	47657083
689	MSH2	2	47672684	47672799
690	MSH2	2	47690167	47690296
691	MSH2	2	47693794	47693950
692	MSH2	2	47698101	47698204
693	MSH2	2	47702161	47702412
694	MSH2	2	47703503	47703713
695	MSH2	2	47705408	47705661
696	MSH2	2	47707832	47708013
697	MSH2	2	47709915	47710091
698	MSH6	2	48010370	48010635
699	MSH6	2	48018063	48018265
700	MSH6	2	48023030	48023205
701	MSH6	2	48025747	48028297
702	MSH6	2	48030556	48030827
703	MSH6	2	48032046	48032169
704	MSH6	2	48032754	48032849
705	MSH6	2	48033340	48033500
706	MSH6	2	48033588	48033793
707	MSH6	2	48033915	48034002
708	REL	2	61108973	61108988
709	REL	2	61118815	61118963
710	REL	2	61121529	61121683
711	REL	2	61128124	61128221
712	REL	2	61144009	61144155
713	REL	2	61145323	61145433
714	REL	2	61145526	61145744
715	REL	2	61147173	61147247
716	REL	2	61147515	61147616
717	REL	2	61147706	61147780
718	REL	2	61148895	61149673
719	XPO1	2	61705952	61706104
720	XPO1	2	61708317	61708419
721	XPO1	2	61709512	61709677
722	XPO1	2	61710089	61710229
723	XPO1	2	61711069	61711243
724	XPO1	2	61712900	61713100
725	XPO1	2	61715297	61715409
726	XPO1	2	61715720	61715909
727	XPO1	2	61717774	61717914
728	XPO1	2	61719167	61719336
729	XPO1	2	61719457	61719619
730	XPO1	2	61719699	61719886
731	XPO1	2	61720047	61720191
732	XPO1	2	61721026	61721229
733	XPO1	2	61722587	61722751
734	XPO1	2	61724011	61724145
735	XPO1	2	61725805	61725930
736	XPO1	2	61725997	61726051
737	XPO1	2	61726845	61727032
738	XPO1	2	61729128	61729178
739	XPO1	2	61729381	61729448
740	XPO1	2	61749743	61749821
741	XPO1	2	61753552	61753659
742	XPO1	2	61760904	61761035
743	TMEM127	2	96919543	96919856
744	TMEM127	2	96920568	96920738
745	TMEM127	2	96930873	96931122
746	INPP4A	2	99136509	99136620
747	INPP4A	2	99137147	99137197
748	INPP4A	2	99149837	99149961
749	INPP4A	2	99152189	99152311
750	INPP4A	2	99152589	99152674
751	INPP4A	2	99154323	99154440
752	INPP4A	2	99155351	99155447
753	INPP4A	2	99155988	99156141
754	INPP4A	2	99160337	99160473
755	INPP4A	2	99162429	99162539
756	INPP4A	2	99163046	99163160
757	INPP4A	2	99165415	99165435
758	INPP4A	2	99169246	99169435
759	INPP4A	2	99170731	99170955
760	INPP4A	2	99172013	99172274
761	INPP4A	2	99175923	99175961
762	INPP4A	2	99179925	99180103
763	INPP4A	2	99181100	99181229
764	INPP4A	2	99182100	99182232
765	INPP4A	2	99182489	99182635
766	INPP4A	2	99185031	99185134
767	INPP4A	2	99189275	99189393
768	INPP4A	2	99193449	99193609
769	INPP4A	2	99203936	99204074
770	BCL2L11	2	111881320	111881719
771	BCL2L11	2	111907618	111907727
772	BCL2L11	2	111921707	111921811
773	ERCC3	2	128015169	128015306
774	ERCC3	2	128016869	128017027
775	ERCC3	2	128018801	128018925
776	ERCC3	2	128028909	128029032
777	ERCC3	2	128030438	128030540
778	ERCC3	2	128036746	128036954
779	ERCC3	2	128038020	128038210
780	ERCC3	2	128044276	128044596
781	ERCC3	2	128046233	128046443
782	ERCC3	2	128046910	128047080
783	ERCC3	2	128047262	128047403
784	ERCC3	2	128047797	128047852
785	ERCC3	2	128050183	128050425
786	ERCC3	2	128051086	128051297
787	ERCC3	2	128051627	128051660
788	CXCR4	2	136872436	136873485
789	CXCR4	2	136875613	136875633
790	ACVR1	2	158594040	158594180
791	ACVR1	2	158594949	158595085
792	ACVR1	2	158617389	158617592
793	ACVR1	2	158622430	158622711
794	ACVR1	2	158626877	158627029
795	ACVR1	2	158630597	158630702
796	ACVR1	2	158634640	158634857
797	ACVR1	2	158636846	158637115
798	ACVR1	2	158655936	158656008
